Time	cb	gl	xy
8.400000000000000000e+01	1.630102266285827994e+00	8.348914219051662755e+00	4.674857119988528709e+00
8.700000000000000000e+01	1.621493124141614173e+00	8.409791254153006435e+00	4.679856623353481737e+00
9.000000000000000000e+01	1.614400380558432158e+00	8.445885941171702882e+00	4.686108658771585667e+00
9.300000000000000000e+01	1.607590164877677585e+00	8.534426957552657456e+00	4.703138352867513916e+00
9.600000000000000000e+01	1.610898006301777485e+00	8.609409480349683008e+00	4.727518705908322794e+00
9.900000000000000000e+01	1.609355790130511776e+00	8.712098597943260359e+00	4.757136655273825454e+00
1.020000000000000000e+02	1.603353274340186374e+00	8.720318461124007214e+00	4.757021622923885751e+00
1.050000000000000000e+02	1.596129926586600467e+00	8.691647335568926991e+00	4.734382803151971686e+00
1.080000000000000000e+02	1.591200963365746901e+00	8.675994247824926120e+00	4.720938252493546372e+00
1.110000000000000000e+02	1.586590671285479370e+00	8.662839977149095816e+00	4.726103219781736087e+00
1.140000000000000000e+02	1.579980165911671897e+00	8.635886793693000385e+00	4.720339473331966573e+00
1.170000000000000000e+02	1.563168810016468457e+00	8.683139788980266616e+00	4.748414960461740719e+00
1.200000000000000000e+02	1.548181159194431888e+00	8.720643125493531045e+00	4.774851772822553464e+00
1.230000000000000000e+02	1.528993359061890933e+00	8.809103313135739910e+00	4.807397528497729056e+00
1.260000000000000000e+02	1.513674536036633711e+00	8.872770914550406118e+00	4.836196020186884326e+00
1.290000000000000000e+02	1.495880297144942084e+00	8.943460703321472138e+00	4.856728647519709341e+00
1.320000000000000000e+02	1.478263723837485610e+00	9.006857171949000929e+00	4.871923028901980146e+00
1.350000000000000000e+02	1.429840015002854514e+00	9.263719899201134922e+00	4.955045483900659242e+00
1.380000000000000000e+02	1.387783485533652161e+00	9.517723333505708538e+00	5.044638612871828798e+00
1.410000000000000000e+02	1.347929524283790315e+00	9.757486464531174519e+00	5.135911389961658635e+00
1.440000000000000000e+02	1.317870748717148377e+00	9.912784118121349408e+00	5.188795067833141594e+00
1.470000000000000000e+02	1.285630226194659498e+00	1.008536867978373763e+01	5.245203037480103525e+00
1.500000000000000000e+02	1.250436494568485157e+00	1.033306049908174629e+01	5.334285228011097502e+00
1.530000000000000000e+02	1.264025522744807395e+00	1.008884541243115329e+01	5.228667674064490178e+00
1.560000000000000000e+02	1.290209126636752579e+00	9.857079129428331754e+00	5.159088492922028202e+00
1.590000000000000000e+02	1.305864791846002682e+00	9.656322673831134296e+00	5.123268693595790069e+00
1.620000000000000000e+02	1.346129442632831408e+00	9.282044015392539649e+00	5.021135960130473919e+00
1.650000000000000000e+02	1.393883807941773911e+00	8.989211615041339698e+00	4.931779363632230684e+00
1.680000000000000000e+02	1.444429807122596499e+00	8.735554417516055992e+00	4.868373540380952491e+00
1.710000000000000000e+02	1.492068269119805279e+00	8.464921753669615967e+00	4.786609587152819145e+00
1.740000000000000000e+02	1.533067659748568401e+00	8.131649805592923386e+00	4.672257453833782215e+00
1.770000000000000000e+02	1.581894994274493760e+00	7.778767647159511078e+00	4.562730107924837242e+00
1.800000000000000000e+02	1.579658136224849185e+00	7.931369136101993789e+00	4.628623571172565399e+00
1.830000000000000000e+02	1.569639329185670062e+00	8.038646342734875105e+00	4.666633639588277482e+00
1.860000000000000000e+02	1.574025388072306741e+00	8.237718897024787879e+00	4.728649005997977106e+00
1.890000000000000000e+02	1.583765431918042754e+00	8.418455282804304218e+00	4.801348215343673509e+00
1.920000000000000000e+02	1.583633783471240397e+00	8.450804933263091456e+00	4.806712173865808957e+00
1.950000000000000000e+02	1.574076925810543148e+00	8.521306674857239472e+00	4.827352258208168934e+00
1.980000000000000000e+02	1.573750729724645137e+00	8.656534529687840873e+00	4.897944353647285531e+00
2.010000000000000000e+02	1.577667262992461517e+00	8.835287756427188555e+00	4.971388167291564741e+00
2.040000000000000000e+02	1.575378997742489906e+00	8.932375866053225977e+00	5.008202785854206418e+00
2.070000000000000000e+02	1.579334881779624222e+00	9.023986731695019969e+00	5.059506185975130244e+00
2.100000000000000000e+02	1.579918991639794879e+00	9.153810168933144809e+00	5.118792267271081720e+00
2.130000000000000000e+02	1.577980534888358211e+00	9.178064576593458312e+00	5.141862701676532588e+00
2.160000000000000000e+02	1.569124749828885168e+00	9.212175074985699652e+00	5.138691877773480243e+00
2.190000000000000000e+02	1.564567858320123683e+00	9.323570111747441658e+00	5.192310137457022634e+00
2.220000000000000000e+02	1.566776636094901587e+00	9.377809189781189048e+00	5.207348392543728721e+00
2.250000000000000000e+02	1.560095026191704815e+00	9.325343281149406138e+00	5.175391696402830810e+00
2.280000000000000000e+02	1.553514529025826318e+00	9.402035086679957132e+00	5.212393434363252531e+00
2.310000000000000000e+02	1.545004914846074939e+00	9.419843612959352797e+00	5.232708681995315914e+00
2.340000000000000000e+02	1.533564260481134811e+00	9.405104265853122314e+00	5.246308779579088366e+00
2.370000000000000000e+02	1.522564443017320412e+00	9.255479828091017325e+00	5.136000651950306306e+00
2.400000000000000000e+02	1.524361227139628738e+00	9.281080138952951586e+00	5.145026181027495760e+00
2.430000000000000000e+02	1.529038631375029045e+00	9.330067371803554721e+00	5.180122244111143637e+00
2.460000000000000000e+02	1.522386450344419995e+00	9.378177189382027379e+00	5.189626705756584357e+00
2.490000000000000000e+02	1.525309349409209370e+00	9.339324338590039076e+00	5.192742916396053232e+00
2.520000000000000000e+02	1.528062298919459883e+00	9.368762851671371905e+00	5.197516392938631213e+00
2.550000000000000000e+02	1.532853367214325413e+00	9.303372609680355509e+00	5.182136897879802362e+00
2.580000000000000000e+02	1.545676725480067848e+00	9.352930567600376222e+00	5.174194334639442339e+00
2.610000000000000000e+02	1.558312707773240602e+00	9.405882609959014928e+00	5.191198420409367742e+00
2.640000000000000000e+02	1.566210686336154900e+00	9.611975041885195026e+00	5.339073698112319022e+00
2.670000000000000000e+02	1.562957591660766532e+00	9.675986348370265944e+00	5.372122639105965547e+00
2.700000000000000000e+02	1.554212772459376612e+00	9.671627476749964814e+00	5.377297055462767261e+00
2.730000000000000000e+02	1.556559587398917754e+00	9.616541363484422789e+00	5.379570696215844272e+00
2.760000000000000000e+02	1.539654261684820113e+00	9.628079773873457370e+00	5.371611827685612184e+00
2.790000000000000000e+02	1.531289874444656807e+00	9.618601748741479440e+00	5.340934160345169879e+00
2.820000000000000000e+02	1.519741517409221920e+00	9.582789604226576330e+00	5.329691465119326566e+00
2.850000000000000000e+02	1.511584686683915546e+00	9.619874103170603874e+00	5.356888232246910242e+00
2.880000000000000000e+02	1.504233069461776484e+00	9.675724507352573056e+00	5.367255962501246813e+00
2.910000000000000000e+02	1.503465163406614291e+00	9.666654766497924101e+00	5.349677345111608417e+00
2.940000000000000000e+02	1.505725259302262975e+00	9.688354052880477241e+00	5.360823331755059762e+00
2.970000000000000000e+02	1.507577005636621115e+00	9.767942082871840626e+00	5.364749101809402454e+00
3.000000000000000000e+02	1.503545144445488146e+00	9.861047413905483339e+00	5.387663980793920615e+00
3.030000000000000000e+02	1.514115646848290142e+00	9.941420362731118843e+00	5.432575109294686122e+00
3.060000000000000000e+02	1.508624632369742979e+00	9.969292904068300487e+00	5.489360312708478240e+00
3.090000000000000000e+02	1.520232664567656489e+00	1.009466297668083534e+01	5.540727530375875176e+00
3.120000000000000000e+02	1.524227156668380267e+00	1.010507180240731984e+01	5.552483677315372290e+00
3.150000000000000000e+02	1.528722562947931740e+00	1.009897433569033254e+01	5.566634548748583988e+00
3.180000000000000000e+02	1.526755656236914227e+00	1.013128385512606755e+01	5.580895029145840347e+00
3.210000000000000000e+02	1.523894001108870189e+00	1.012892637775188653e+01	5.575348412064174752e+00
3.240000000000000000e+02	1.518149151378203721e+00	1.006587073402155141e+01	5.578969793967826440e+00
3.270000000000000000e+02	1.520054863960885294e+00	1.009448122300281625e+01	5.607149393598350962e+00
3.300000000000000000e+02	1.515375447230473682e+00	1.010805989359466039e+01	5.602523200394124103e+00
3.330000000000000000e+02	1.526519596121549638e+00	1.015451299356571191e+01	5.614574640423321661e+00
3.360000000000000000e+02	1.523828433506172475e+00	1.014095673127173924e+01	5.581958453729510161e+00
3.390000000000000000e+02	1.525642914407029593e+00	1.015045232061968505e+01	5.585345525371313791e+00
3.420000000000000000e+02	1.519482054652850911e+00	1.021922038805540112e+01	5.619869027756094759e+00
3.450000000000000000e+02	1.512406965559160987e+00	1.035176363261311216e+01	5.676418524205963934e+00
3.480000000000000000e+02	1.514246282133617783e+00	1.036007360933841426e+01	5.676331968742563738e+00
3.510000000000000000e+02	1.526208572786988293e+00	1.048047105291263215e+01	5.724825249558148421e+00
3.540000000000000000e+02	1.526614343363922099e+00	1.042437518824939602e+01	5.688455694361732817e+00
3.570000000000000000e+02	1.520522519233684200e+00	1.043279218544726739e+01	5.693065594628956561e+00
3.600000000000000000e+02	1.521543316963009485e+00	1.047513880260435393e+01	5.705530167428837451e+00
3.630000000000000000e+02	1.520854241938828677e+00	1.049398081673263938e+01	5.736951567770617544e+00
3.660000000000000000e+02	1.517963333245555768e+00	1.060212465090816814e+01	5.787620261340711281e+00
3.690000000000000000e+02	1.519515911322266044e+00	1.062588708061746701e+01	5.774095295850615983e+00
3.720000000000000000e+02	1.515306504994660575e+00	1.051344435447530756e+01	5.726861799539994635e+00
3.750000000000000000e+02	1.508305489891052176e+00	1.055663604601587302e+01	5.732100514797126678e+00
3.780000000000000000e+02	1.507331714511075837e+00	1.053891544925362034e+01	5.717879164210840415e+00
3.810000000000000000e+02	1.498339075080623806e+00	1.055336460066543758e+01	5.739187489672374909e+00
3.840000000000000000e+02	1.498277492345484019e+00	1.056019356481995430e+01	5.755929172189624410e+00
3.870000000000000000e+02	1.490888891853212161e+00	1.059143772382087079e+01	5.770427143796661440e+00
3.900000000000000000e+02	1.490853352932191678e+00	1.062255679505015316e+01	5.790397285508428027e+00
3.930000000000000000e+02	1.490656001747967085e+00	1.063724233008131925e+01	5.802640273631295642e+00
3.960000000000000000e+02	1.492704606074761964e+00	1.062952664186421892e+01	5.806004395955834951e+00
3.990000000000000000e+02	1.500224742835332581e+00	1.066125131297513207e+01	5.819979438647346015e+00
4.020000000000000000e+02	1.491011518200899388e+00	1.065392090207065401e+01	5.814890811198999643e+00
4.050000000000000000e+02	1.476383653269995877e+00	1.058789184855957721e+01	5.800873660190953629e+00
4.080000000000000000e+02	1.486760395299172810e+00	1.065756305694602268e+01	5.833111256852503423e+00
4.110000000000000000e+02	1.495045153934579041e+00	1.073498529840317239e+01	5.850794912261370939e+00
4.140000000000000000e+02	1.496349850501718981e+00	1.076823110420502516e+01	5.857213712759818947e+00
4.170000000000000000e+02	1.493659939350005406e+00	1.077112302296292157e+01	5.831972795150058175e+00
4.200000000000000000e+02	1.489517626790268778e+00	1.071432323636529382e+01	5.795690513725827664e+00
4.230000000000000000e+02	1.493413487858792132e+00	1.079480324272680036e+01	5.851508734142507606e+00
4.260000000000000000e+02	1.496814533765660871e+00	1.086931434069993507e+01	5.881948757205131884e+00
4.290000000000000000e+02	1.506945164220655498e+00	1.090952630373448429e+01	5.927537779939168416e+00
4.320000000000000000e+02	1.520133248789001801e+00	1.104843091373812669e+01	5.976041598274964173e+00
4.350000000000000000e+02	1.508180335031797270e+00	1.102414471783355765e+01	5.964827479900548290e+00
4.380000000000000000e+02	1.508116021699547282e+00	1.104865491467453076e+01	5.978127943237339537e+00
4.410000000000000000e+02	1.511830499642016212e+00	1.102715283101849053e+01	5.967923352578900165e+00
4.440000000000000000e+02	1.515683134042515867e+00	1.105299782955337307e+01	6.003588108583012506e+00
4.470000000000000000e+02	1.510894964290271592e+00	1.109167705175415719e+01	5.998278552670068819e+00
4.500000000000000000e+02	1.498145156548182033e+00	1.105886545599367210e+01	5.971359029543442887e+00
4.530000000000000000e+02	1.493107861953837601e+00	1.105530858754143786e+01	5.973337451798052200e+00
4.560000000000000000e+02	1.484953862701398730e+00	1.100753012106825501e+01	5.941918000193846083e+00
4.590000000000000000e+02	1.478266343821861284e+00	1.100369298769117954e+01	5.926491218390499860e+00
4.620000000000000000e+02	1.489405604687144002e+00	1.108190128566434574e+01	5.954473819746739061e+00
4.650000000000000000e+02	1.486968554020231092e+00	1.108465622490374969e+01	5.950493226586676343e+00
4.680000000000000000e+02	1.480790116555397606e+00	1.110494783593225954e+01	5.977035892451735499e+00
4.710000000000000000e+02	1.475421712395883489e+00	1.117506338037032343e+01	5.990771815178778326e+00
4.740000000000000000e+02	1.469158474768047062e+00	1.111383058455309047e+01	5.984707947870041345e+00
4.770000000000000000e+02	1.465575105471580430e+00	1.105579135780973310e+01	5.964239751039166038e+00
4.800000000000000000e+02	1.463587516122654142e+00	1.108379503302951186e+01	5.975093645522816743e+00
4.830000000000000000e+02	1.462810218609545743e+00	1.126786960729493359e+01	6.057675077254271123e+00
4.860000000000000000e+02	1.468884714725858132e+00	1.125914581186289887e+01	6.069186225714573446e+00
4.890000000000000000e+02	1.464513497046982415e+00	1.126906649768240953e+01	6.070784361982306976e+00
4.920000000000000000e+02	1.464835059917384275e+00	1.123256536256372939e+01	6.060574719790253972e+00
4.950000000000000000e+02	1.466483234784135670e+00	1.127358545036838144e+01	6.078664953392746817e+00
4.980000000000000000e+02	1.460928334617360047e+00	1.121235401428726242e+01	6.070024277991772799e+00
5.010000000000000000e+02	1.473643066575295757e+00	1.118646939317400602e+01	6.068678968680726094e+00
5.040000000000000000e+02	1.485097359559268471e+00	1.121897866208270678e+01	6.075426665562264184e+00
5.070000000000000000e+02	1.489245187247928204e+00	1.114848775452148466e+01	6.048616676096989941e+00
5.100000000000000000e+02	1.498017848201856683e+00	1.102462167932104897e+01	5.997897324147477782e+00
5.130000000000000000e+02	1.481796187835298539e+00	1.087514764303422155e+01	5.926778889599005673e+00
5.160000000000000000e+02	1.477241669111955424e+00	1.075911347384635341e+01	5.881546779110817802e+00
5.190000000000000000e+02	1.472651823364584667e+00	1.074613206350953476e+01	5.848942485971631911e+00
5.220000000000000000e+02	1.470097364809411777e+00	1.071760527334012636e+01	5.820675067123137758e+00
5.250000000000000000e+02	1.476545207747719246e+00	1.073774277681707012e+01	5.819590328602063600e+00
5.280000000000000000e+02	1.476245618921911973e+00	1.073034951523551328e+01	5.808402170003943432e+00
5.310000000000000000e+02	1.474140943587624708e+00	1.071277015487886075e+01	5.806219859535268313e+00
5.340000000000000000e+02	1.473555194956825520e+00	1.076778593097784764e+01	5.824641356721742547e+00
5.370000000000000000e+02	1.473065018384643432e+00	1.074951645865665562e+01	5.806627488317028352e+00
5.400000000000000000e+02	1.488406981148227226e+00	1.086884418181385570e+01	5.868630523002269506e+00
5.430000000000000000e+02	1.490764571550210915e+00	1.091945134266025441e+01	5.885486116219813546e+00
5.460000000000000000e+02	1.492852524168771122e+00	1.101930019648737868e+01	5.965979219143623169e+00
5.490000000000000000e+02	1.496871285151536890e+00	1.107746168454928259e+01	6.000544492032176436e+00
5.520000000000000000e+02	1.496210575188058556e+00	1.103806961183299507e+01	5.987815632446878311e+00
5.550000000000000000e+02	1.480353441323121189e+00	1.110419232056304040e+01	6.027030247884571423e+00
5.580000000000000000e+02	1.474227675791575543e+00	1.121743394089251389e+01	6.058504823760149982e+00
5.610000000000000000e+02	1.467639697144495603e+00	1.115922940387621587e+01	6.043178566233537552e+00
5.640000000000000000e+02	1.461158885231885085e+00	1.123037822550396569e+01	6.079712781937714361e+00
5.670000000000000000e+02	1.457958888400257447e+00	1.120851226787831578e+01	6.068413363911448144e+00
5.700000000000000000e+02	1.464107132340333850e+00	1.120010853581800880e+01	6.065004365493691374e+00
5.730000000000000000e+02	1.470887934348669601e+00	1.106350622099373204e+01	5.988885346581562352e+00
5.760000000000000000e+02	1.476006110657471782e+00	1.100333282482086261e+01	5.968469595273977468e+00
5.790000000000000000e+02	1.476972343158049039e+00	1.100308321248779109e+01	5.968043928832537759e+00
5.820000000000000000e+02	1.489220392232053047e+00	1.099459805623779829e+01	5.954950938016027706e+00
5.850000000000000000e+02	1.501182931381431551e+00	1.100649533358463117e+01	5.961653907372999051e+00
5.880000000000000000e+02	1.507302454389760848e+00	1.101464869536683722e+01	5.960528504036219033e+00
5.910000000000000000e+02	1.516311775781805871e+00	1.091048414601379868e+01	5.914802899976772110e+00
5.940000000000000000e+02	1.517102214260340087e+00	1.093244793449493812e+01	5.913400248174855989e+00
5.970000000000000000e+02	1.519443592660534526e+00	1.094671398288720532e+01	5.921677609227288031e+00
6.000000000000000000e+02	1.511090116684846274e+00	1.093494529964571171e+01	5.921298393926833548e+00
6.030000000000000000e+02	1.505394302965042064e+00	1.086230197640554174e+01	5.897961333309861942e+00
6.060000000000000000e+02	1.511080147951265662e+00	1.098180402771127717e+01	5.954385052777570131e+00
6.090000000000000000e+02	1.510562444707155061e+00	1.090009902030508115e+01	5.898764896609273833e+00
6.120000000000000000e+02	1.501390182597290401e+00	1.079029149924205733e+01	5.860870985338390682e+00
6.150000000000000000e+02	1.496506079046831195e+00	1.077854729488739949e+01	5.837077055634042999e+00
6.180000000000000000e+02	1.474610189706649255e+00	1.047098421757403486e+01	5.707742971262428355e+00
6.210000000000000000e+02	1.473419000283815006e+00	1.036037483862867248e+01	5.679357329016171185e+00
6.240000000000000000e+02	1.469137888829883165e+00	1.036103871773028473e+01	5.677093587757339854e+00
6.270000000000000000e+02	1.465911933387280541e+00	1.040478278426078163e+01	5.714786092689815966e+00
6.300000000000000000e+02	1.469438120656288094e+00	1.043128864657000143e+01	5.721791080923756212e+00
6.330000000000000000e+02	1.467381988222276501e+00	1.024911831445333910e+01	5.637248642257272735e+00
6.360000000000000000e+02	1.471319404223894400e+00	1.029557357196815204e+01	5.676337187159029796e+00
6.390000000000000000e+02	1.479784274655169263e+00	1.028064367659806955e+01	5.685530089113169261e+00
6.420000000000000000e+02	1.475949793261034149e+00	1.025499373510748669e+01	5.702076034851587316e+00
6.450000000000000000e+02	1.491845549666749982e+00	1.060571326568998529e+01	5.849558599295761496e+00
6.480000000000000000e+02	1.493556212977410924e+00	1.072293832453944340e+01	5.894343103644664517e+00
6.510000000000000000e+02	1.493712316792336736e+00	1.080918130539864030e+01	5.936130747752155656e+00
6.540000000000000000e+02	1.490582130671122885e+00	1.078361526927383096e+01	5.918722483252684796e+00
6.570000000000000000e+02	1.490013212491721584e+00	1.078247446548932054e+01	5.915010500880527822e+00
6.600000000000000000e+02	1.486571416152228320e+00	1.087264474138105186e+01	5.959317885544771265e+00
6.630000000000000000e+02	1.475625003744867048e+00	1.085553611185500955e+01	5.966603146583286943e+00
6.660000000000000000e+02	1.464376186534035895e+00	1.077693424605359951e+01	5.921722031049778678e+00
6.690000000000000000e+02	1.473349070041665820e+00	1.081254033035279960e+01	5.941178833036914853e+00
6.720000000000000000e+02	1.467619872515264046e+00	1.071673733064631051e+01	5.892028589566788099e+00
6.750000000000000000e+02	1.467900015864617602e+00	1.078785971271453725e+01	5.914117403872783285e+00
6.780000000000000000e+02	1.456241047367895280e+00	1.067267852677496975e+01	5.860932247682606011e+00
6.810000000000000000e+02	1.464089967873826836e+00	1.068166431332065436e+01	5.863085953406991457e+00
6.840000000000000000e+02	1.457694444216663499e+00	1.081722257770708850e+01	5.911986670146228917e+00
6.870000000000000000e+02	1.460283777450928300e+00	1.075412478298618701e+01	5.885987200319536150e+00
6.900000000000000000e+02	1.471353533083695986e+00	1.083382506147614777e+01	5.918022583313250706e+00
6.930000000000000000e+02	1.480983779836483105e+00	1.095824462778736574e+01	5.968256254252233717e+00
6.960000000000000000e+02	1.481106107733262345e+00	1.095786644972099921e+01	5.948427570703385570e+00
6.990000000000000000e+02	1.493419312443976299e+00	1.107375792666125136e+01	6.008353594833947042e+00
7.020000000000000000e+02	1.492030539664955135e+00	1.099081559419264664e+01	5.976924354039082843e+00
7.050000000000000000e+02	1.497833110059791917e+00	1.103061186478352340e+01	5.998854624927320245e+00
7.080000000000000000e+02	1.496993042941656249e+00	1.108675164833486093e+01	6.019237563174726802e+00
7.110000000000000000e+02	1.492566817553153014e+00	1.095677794248105208e+01	5.986384844831838414e+00
7.140000000000000000e+02	1.490178671682901079e+00	1.104250896571438112e+01	6.018989396741383224e+00
7.170000000000000000e+02	1.486132124315042713e+00	1.092348986446302561e+01	5.975484034440857961e+00
7.200000000000000000e+02	1.478276223365342146e+00	1.084977639984805187e+01	5.950013278133652328e+00
7.230000000000000000e+02	1.475993651151173536e+00	1.082832523218847953e+01	5.933006405740202105e+00
7.260000000000000000e+02	1.468882364674497509e+00	1.086114748865593072e+01	5.943648318376937745e+00
7.290000000000000000e+02	1.459480205940280717e+00	1.081400578692468173e+01	5.935268110592231139e+00
7.320000000000000000e+02	1.466440753981552936e+00	1.080628737005634576e+01	5.927718900113544187e+00
7.350000000000000000e+02	1.467384481011793529e+00	1.077341446926659252e+01	5.913806306311190752e+00
7.380000000000000000e+02	1.471777315406365139e+00	1.086464184804047761e+01	5.937284920793968190e+00
7.410000000000000000e+02	1.472630865139456624e+00	1.085292123977716017e+01	5.935549313602079380e+00
7.440000000000000000e+02	1.473728247396537183e+00	1.100360056894623284e+01	5.995914448317047452e+00
7.470000000000000000e+02	1.463962066073343005e+00	1.098988217238514586e+01	5.989730028130847650e+00
7.500000000000000000e+02	1.458995097457648882e+00	1.099021885299185541e+01	6.011697527447825706e+00
7.530000000000000000e+02	1.462870302810465262e+00	1.089443966153683974e+01	5.969462480345297806e+00
7.560000000000000000e+02	1.472266784079968360e+00	1.093271427656533668e+01	5.962394182391682840e+00
7.590000000000000000e+02	1.463477163572078465e+00	1.102047126381484077e+01	5.989476622585283572e+00
7.620000000000000000e+02	1.463506357631353172e+00	1.102707406043333727e+01	5.989231972352444089e+00
7.650000000000000000e+02	1.461332011753314397e+00	1.102745711096411618e+01	5.969901100488272050e+00
7.680000000000000000e+02	1.447881876522919997e+00	1.097993018472844540e+01	5.950858488113070166e+00
7.710000000000000000e+02	1.448914165018035494e+00	1.094328055117063236e+01	5.906967829630722200e+00
7.740000000000000000e+02	1.440659414762492929e+00	1.116800868519537637e+01	5.982314391806355935e+00
7.770000000000000000e+02	1.444469452208788418e+00	1.125210455829297018e+01	5.992842949043025058e+00
7.800000000000000000e+02	1.442102517099808745e+00	1.125186589439099016e+01	5.975587859082942543e+00
7.830000000000000000e+02	1.443768453771838045e+00	1.121939863112108604e+01	5.956529709427269559e+00
7.860000000000000000e+02	1.448828696591246246e+00	1.113449250338192797e+01	5.908056035227437164e+00
7.890000000000000000e+02	1.439405453875811203e+00	1.104527863637154539e+01	5.858908177086963320e+00
7.920000000000000000e+02	1.449264831509314844e+00	1.096402855544494948e+01	5.825642150763448157e+00
7.950000000000000000e+02	1.464941541974560835e+00	1.093070108722907108e+01	5.780053536793398727e+00
7.980000000000000000e+02	1.473927979392007259e+00	1.088111959559104136e+01	5.765930935069523144e+00
8.010000000000000000e+02	1.495343301891586041e+00	1.072858339701254415e+01	5.693535604421951390e+00
8.040000000000000000e+02	1.503635598033932430e+00	1.067896971850529297e+01	5.673241710467490151e+00
8.070000000000000000e+02	1.508236385955871839e+00	1.071123179040033513e+01	5.690115286477448464e+00
8.100000000000000000e+02	1.513852451961448242e+00	1.069995794158667302e+01	5.681241545699863948e+00
8.130000000000000000e+02	1.525148300658806688e+00	1.065589093751817451e+01	5.671790626801975321e+00
8.160000000000000000e+02	1.546888585361313684e+00	1.067537103836683166e+01	5.681017257242246821e+00
8.190000000000000000e+02	1.551811407306011636e+00	1.065689908441613731e+01	5.662326598861605831e+00
8.220000000000000000e+02	1.559223787432049146e+00	1.062601680936692361e+01	5.666228789033329605e+00
8.250000000000000000e+02	1.563369561139592800e+00	1.054493601458546692e+01	5.629381689102368469e+00
8.280000000000000000e+02	1.573813152941419657e+00	1.044702142980439596e+01	5.587135104132728181e+00
8.310000000000000000e+02	1.583577795354742301e+00	1.034744722106334613e+01	5.545170944951784087e+00
8.340000000000000000e+02	1.593048637885414731e+00	1.024990676778555354e+01	5.504413732660636605e+00
8.370000000000000000e+02	1.597403138247160292e+00	1.021874168751636702e+01	5.485266942038138360e+00
8.400000000000000000e+02	1.602066093700161398e+00	1.016907195842989786e+01	5.459670262965008902e+00
8.430000000000000000e+02	1.604695698478653121e+00	1.016126634879668167e+01	5.454944233304112267e+00
8.460000000000000000e+02	1.607254806623841681e+00	1.012074958252253509e+01	5.449819188191829866e+00
8.490000000000000000e+02	1.608419614922007135e+00	1.011698236356911629e+01	5.442821981287207400e+00
8.520000000000000000e+02	1.607887416940184666e+00	1.014678111971945285e+01	5.439034176207047544e+00
8.550000000000000000e+02	1.602203465433102991e+00	1.006342179889839628e+01	5.418188375261562051e+00
8.580000000000000000e+02	1.593908895454049901e+00	9.989981817134339082e+00	5.388174807883113537e+00
8.610000000000000000e+02	1.595043816514484014e+00	9.994546473021891586e+00	5.372926450574182056e+00
8.640000000000000000e+02	1.591418576609465063e+00	9.903333439829580698e+00	5.346351273748869204e+00
8.670000000000000000e+02	1.589097890048123407e+00	9.921420687886175926e+00	5.351923933410546397e+00
8.700000000000000000e+02	1.590331745208700687e+00	9.891422532732509154e+00	5.335489995575578348e+00
8.730000000000000000e+02	1.589779844377864126e+00	9.883965264796680472e+00	5.333719998885488423e+00
8.760000000000000000e+02	1.591416113675941713e+00	9.863234592602481143e+00	5.325980075483105480e+00
8.790000000000000000e+02	1.595352010832695289e+00	9.828443081592617148e+00	5.325284895669930130e+00
8.820000000000000000e+02	1.603557159026889778e+00	9.913029749382269884e+00	5.344267160489481583e+00
8.850000000000000000e+02	1.606901813728346173e+00	1.000900291428763822e+01	5.372730493605500257e+00
8.880000000000000000e+02	1.606715229002326106e+00	1.001181147463533527e+01	5.389713341534016600e+00
8.910000000000000000e+02	1.613073368501670934e+00	1.000806277574366021e+01	5.373888182446308726e+00
8.940000000000000000e+02	1.612903155747705597e+00	9.941884245276487064e+00	5.335216799819672673e+00
8.970000000000000000e+02	1.612572736948183705e+00	9.879048445712314219e+00	5.311683160286120753e+00
9.000000000000000000e+02	1.610154324593353170e+00	9.747026938959136189e+00	5.259772383469313084e+00
9.030000000000000000e+02	1.608128500009077921e+00	9.706080821060144359e+00	5.230791766497718598e+00
9.060000000000000000e+02	1.608140099836415482e+00	9.693825553955324636e+00	5.217397127637084964e+00
9.090000000000000000e+02	1.612477822569853503e+00	9.624304065441803502e+00	5.202233995539765843e+00
9.120000000000000000e+02	1.616063946431751885e+00	9.537322446340244397e+00	5.165768175818472585e+00
9.150000000000000000e+02	1.609815363345963757e+00	9.525076491380646715e+00	5.155395247397699166e+00
9.180000000000000000e+02	1.503668862753934743e+00	1.039843799865019491e+01	5.483897603783010943e+00
9.210000000000000000e+02	1.367317871436559917e+00	1.157957507175260758e+01	5.924583219803023049e+00
9.240000000000000000e+02	1.224370620190953662e+00	1.282784733025293455e+01	6.388332807738086316e+00
9.270000000000000000e+02	1.087230107653524680e+00	1.412120707201300540e+01	6.858469010846858005e+00
9.300000000000000000e+02	9.441393241557971550e-01	1.535693228845525482e+01	7.318974322262024934e+00
9.330000000000000000e+02	7.975493131729752827e-01	1.661482277827165532e+01	7.798807975276723425e+00
9.360000000000000000e+02	6.496450076800145412e-01	1.791138932130698080e+01	8.289722149007497265e+00
9.390000000000000000e+02	5.048481941903604220e-01	1.927009242110203857e+01	8.817303297900513925e+00
9.420000000000000000e+02	3.636669770464856510e-01	2.055247091272842397e+01	9.295773056115947952e+00
9.450000000000000000e+02	3.238261259300341255e-01	2.105296086619617313e+01	9.503267005012519419e+00
9.480000000000000000e+02	3.180009103177913188e-01	2.121360466037349823e+01	9.577665873513426575e+00
9.510000000000000000e+02	3.158585338070570847e-01	2.136030813528691397e+01	9.644504915174319848e+00
9.540000000000000000e+02	3.088857795990817001e-01	2.153117625355264408e+01	9.721203582902287366e+00
